vendor,arrayname,productId,productRev
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C00B"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STE30065 CLAR146","EC0C"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"SEAGATE","wdc-cx3-80-71 Test/Dev","STT34007 CLAR400","C003"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"HITACHI","wdc-cx3-80-71 Test/Dev","HUS151P1 CLAR146","R4F0"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A1C"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314635 CLAR146","HC08"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","ST330060 CLAR300","RC05"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","ST330060 CLAR300","RC00"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R4F0"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","E80A"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","E80A"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","E80A"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","E80A"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","E80A"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","E80A"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","E80A"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","E80A"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","C003"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","E80A"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","E80A"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","E80A"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","E80A"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","E80A"
"SEAGATE","osdc-cx3-40-01","STT33009 CLAR300","E80A"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314685 CLAR146","9A18"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"HITACHI","osdc-cx3-40-01","HUS151P1 CLAR146","R450"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","STT14685 CLAR146","6310"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
"SEAGATE","osdc-cx3-40-01","ST314670 CLAR146","6A1A"
