"timestamp","vmhost","pnic","speed","macaddress","peerdeviceid","peeripaddress","peerportid","observed","vlan"
"2011-11-21 03:04:20","osdc-ph3-vmg2-1.vmware.com","vmnic5",,"00:1e:0b:92:02:2d",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-1.vmware.com","vmnic6",,"00:1e:0b:92:02:2e",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-1.vmware.com","vmnic7",,"00:1e:0b:92:02:2f",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-5.vmware.com","vmnic0","1000","00:1e:0b:92:e9:a8","osdc-ph3-e27-hp3020-sw1.vmware.","10.16.26.37","GigabitEthernet0/11"," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-5.vmware.com","vmnic1","1000","00:1e:0b:92:e9:a2","osdc-ph3-e27-hp3020-sw2.vmware.","10.16.26.38","GigabitEthernet0/11"," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-5.vmware.com","vmnic2","1000","00:1e:0b:92:b9:74","osdc-ph3-e27-hp3020-sw1.vmware.","10.16.26.37","GigabitEthernet0/3","10.16.0.1-10.16.63.254 10.16.0.1-10.16.127.254 10.16.12.1-10.16.13.254 0.0.0.1-255.255.255.254 ","20 67 12 702 "
"2011-11-21 03:04:20","osdc-ph3-vmg2-5.vmware.com","vmnic3","1000","00:1e:0b:92:b9:75","osdc-ph3-e27-hp3020-sw2.vmware.","10.16.26.38","GigabitEthernet0/3","10.16.0.1-10.16.63.254 10.16.0.1-10.16.127.254 10.16.12.1-10.16.13.254 0.0.0.1-255.255.255.254 ","20 67 12 702 "
"2011-11-21 03:04:20","osdc-ph3-vmg2-5.vmware.com","vmnic4",,"00:1c:c4:ac:72:58",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-5.vmware.com","vmnic5",,"00:1c:c4:ac:72:59",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-5.vmware.com","vmnic6",,"00:1c:c4:ac:72:5a",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-5.vmware.com","vmnic7",,"00:1c:c4:ac:72:5b",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-2.vmware.com","vmnic0","1000","00:1e:0b:92:0a:90","osdc-ph3e27-hp3020-sw3.vmware.c","10.16.26.39","GigabitEthernet0/10"," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-2.vmware.com","vmnic1","1000","00:1e:0b:92:0a:8a","osdc-ph3e27-hp3020-sw4.vmware.c","10.16.26.40","GigabitEthernet0/10"," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-2.vmware.com","vmnic2","1000","00:1e:0b:92:99:dc","osdc-ph3e27-hp3020-sw3.vmware.c","10.16.26.39","GigabitEthernet0/2","10.16.0.1-10.16.127.254 10.16.0.1-10.16.63.254 10.16.12.1-10.16.13.254 0.0.0.1-255.255.255.254 ","67 20 12 702 "
"2011-11-21 03:04:20","osdc-ph3-vmg2-2.vmware.com","vmnic3","1000","00:1e:0b:92:99:dd","osdc-ph3e27-hp3020-sw4.vmware.c","10.16.26.40","GigabitEthernet0/2","10.16.0.1-10.16.127.254 10.16.0.1-10.16.63.254 10.16.12.1-10.16.13.254 0.0.0.1-255.255.255.254 ","67 20 12 702 "
"2011-11-21 03:04:20","osdc-ph3-vmg2-2.vmware.com","vmnic4",,"00:1e:0b:92:91:38",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-2.vmware.com","vmnic5",,"00:1e:0b:92:91:39",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-2.vmware.com","vmnic6",,"00:1e:0b:92:91:3a",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-2.vmware.com","vmnic7",,"00:1e:0b:92:91:3b",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-3.vmware.com","vmnic0","1000","00:1e:0b:92:3f:a4","osdc-ph3-e27-hp3020-sw1.vmware.","10.16.26.37","GigabitEthernet0/9"," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-3.vmware.com","vmnic1","1000","00:1e:0b:92:3f:9a","osdc-ph3-e27-hp3020-sw2.vmware.","10.16.26.38","GigabitEthernet0/9"," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-3.vmware.com","vmnic2","1000","00:1e:0b:92:0f:1c","osdc-ph3-e27-hp3020-sw1.vmware.","10.16.26.37","GigabitEthernet0/1","10.16.12.1-10.16.13.254 10.16.45.1-10.16.45.254 10.16.21.120-10.16.21.120 0.0.0.1-255.255.255.254 ","12 67 20 702 "
"2011-11-21 03:04:20","osdc-ph3-vmg2-3.vmware.com","vmnic3","1000","00:1e:0b:92:0f:1d","osdc-ph3-e27-hp3020-sw2.vmware.","10.16.26.38","GigabitEthernet0/1","10.16.12.1-10.16.13.254 10.16.45.1-10.16.45.254 10.16.21.96-10.16.21.127 0.0.0.1-255.255.255.254 ","12 67 20 702 "
"2011-11-21 03:04:20","osdc-ph3-vmg2-3.vmware.com","vmnic4",,"00:1e:0b:92:81:e0",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-3.vmware.com","vmnic5",,"00:1e:0b:92:81:e1",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-3.vmware.com","vmnic6",,"00:1e:0b:92:81:e2",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-3.vmware.com","vmnic7",,"00:1e:0b:92:81:e3",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-4.vmware.com","vmnic0","1000","00:1e:0b:92:2f:c8","osdc-ph3-e27-hp3020-sw1.vmware.","10.16.26.37","GigabitEthernet0/10"," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-4.vmware.com","vmnic1","1000","00:1e:0b:92:2f:ca","osdc-ph3-e27-hp3020-sw2.vmware.","10.16.26.38","GigabitEthernet0/10"," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-4.vmware.com","vmnic2","1000","00:1e:0b:92:fe:d8","osdc-ph3-e27-hp3020-sw1.vmware.","10.16.26.37","GigabitEthernet0/2","10.16.45.1-10.16.45.254 10.16.0.1-10.16.63.254 10.16.12.1-10.16.13.254 0.0.0.1-255.255.255.254 ","67 20 12 702 "
"2011-11-21 03:04:20","osdc-ph3-vmg2-4.vmware.com","vmnic3","1000","00:1e:0b:92:fe:d9","osdc-ph3-e27-hp3020-sw2.vmware.","10.16.26.38","GigabitEthernet0/2","10.16.45.1-10.16.45.254 10.16.0.1-10.16.63.254 10.16.12.1-10.16.13.254 0.0.0.1-255.255.255.254 ","67 20 12 702 "
"2011-11-21 03:04:20","osdc-ph3-vmg2-4.vmware.com","vmnic4",,"00:1e:0b:92:f1:6c",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-4.vmware.com","vmnic5",,"00:1e:0b:92:f1:6d",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-4.vmware.com","vmnic6",,"00:1e:0b:92:f1:6e",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-4.vmware.com","vmnic7",,"00:1e:0b:92:f1:6f",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-6.vmware.com","vmnic0","1000","00:1c:c4:45:9c:5c","osdc-ph3-e27-hp3020-sw1.vmware.","10.16.26.37","GigabitEthernet0/12"," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-6.vmware.com","vmnic1","1000","00:1c:c4:45:9c:5e","osdc-ph3-e27-hp3020-sw2.vmware.","10.16.26.38","GigabitEthernet0/12"," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-6.vmware.com","vmnic2","1000","00:1c:c4:45:ac:60","osdc-ph3-e27-hp3020-sw1.vmware.","10.16.26.37","GigabitEthernet0/4","10.16.0.1-10.16.63.254 10.16.0.1-10.16.127.254 10.16.12.1-10.16.13.254 0.0.0.1-255.255.255.254 ","20 67 12 702 "
"2011-11-21 03:04:20","osdc-ph3-vmg2-6.vmware.com","vmnic3","1000","00:1c:c4:45:ac:61","osdc-ph3-e27-hp3020-sw2.vmware.","10.16.26.38","GigabitEthernet0/4","10.16.0.1-10.16.63.254 10.16.0.1-10.16.127.254 10.16.12.1-10.16.13.254 0.0.0.1-255.255.255.254 ","20 67 12 702 "
"2011-11-21 03:04:20","osdc-ph3-vmg2-6.vmware.com","vmnic4",,"00:1e:0b:92:d1:cc",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-6.vmware.com","vmnic5",,"00:1e:0b:92:d1:cd",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-6.vmware.com","vmnic6",,"00:1e:0b:92:d1:ce",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-6.vmware.com","vmnic7",,"00:1e:0b:92:d1:cf",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-7.vmware.com","vmnic0","1000","00:1e:0b:92:0a:02","osdc-ph3e27-hp3020-sw3.vmware.c","10.16.26.39","GigabitEthernet0/12"," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-7.vmware.com","vmnic1","1000","00:1e:0b:92:f9:fe","osdc-ph3e27-hp3020-sw4.vmware.c","10.16.26.40","GigabitEthernet0/12"," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-7.vmware.com","vmnic2","1000","00:1e:0b:92:c9:06","osdc-ph3e27-hp3020-sw3.vmware.c","10.16.26.39","GigabitEthernet0/4","10.16.0.1-10.16.127.254 10.16.0.1-10.16.63.254 10.16.12.1-10.16.13.254 0.0.0.1-255.255.255.254 ","67 20 12 702 "
"2011-11-21 03:04:20","osdc-ph3-vmg2-7.vmware.com","vmnic3","1000","00:1e:0b:92:c9:07","osdc-ph3e27-hp3020-sw4.vmware.c","10.16.26.40","GigabitEthernet0/4","10.16.0.1-10.16.127.254 10.16.0.1-10.16.63.254 10.16.12.1-10.16.13.254 0.0.0.1-255.255.255.254 ","67 20 12 702 "
"2011-11-21 03:04:20","osdc-ph3-vmg2-7.vmware.com","vmnic4",,"00:1e:0b:92:91:a4",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-7.vmware.com","vmnic5",,"00:1e:0b:92:91:a5",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-7.vmware.com","vmnic6",,"00:1e:0b:92:91:a6",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-7.vmware.com","vmnic7",,"00:1e:0b:92:91:a7",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-9.vmware.com","vmnic0","1000","00:1e:0b:92:d9:fa","osdc-ph3-e27-hp3020-sw1.vmware.","10.16.26.37","GigabitEthernet0/13"," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-9.vmware.com","vmnic1","1000","00:1e:0b:92:d9:f2","osdc-ph3-e27-hp3020-sw2.vmware.","10.16.26.38","GigabitEthernet0/13"," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-9.vmware.com","vmnic2","1000","00:1e:0b:92:a9:7a","osdc-ph3-e27-hp3020-sw1.vmware.","10.16.26.37","GigabitEthernet0/5","10.16.0.1-10.16.63.254 10.16.45.1-10.16.45.254 0.0.0.1-255.255.255.254 10.16.12.1-10.16.13.254 ","20 67 702 12 "
"2011-11-21 03:04:20","osdc-ph3-vmg2-9.vmware.com","vmnic3","1000","00:1e:0b:92:a9:7b","osdc-ph3-e27-hp3020-sw2.vmware.","10.16.26.38","GigabitEthernet0/5","10.16.0.1-10.16.63.254 10.16.45.1-10.16.45.254 0.0.0.1-255.255.255.254 10.16.12.1-10.16.13.254 ","20 67 702 12 "
"2011-11-21 03:04:20","osdc-ph3-vmg2-9.vmware.com","vmnic4",,"00:1e:0b:92:a1:c8",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-9.vmware.com","vmnic5",,"00:1e:0b:92:a1:c9",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-9.vmware.com","vmnic6",,"00:1e:0b:92:a1:ca",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-9.vmware.com","vmnic7",,"00:1e:0b:92:a1:cb",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-8.vmware.com","vmnic0","1000","00:1c:c4:a6:96:26","osdc-ph3e27-hp3020-sw3.vmware.c","10.16.26.39","GigabitEthernet0/11"," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-8.vmware.com","vmnic1","1000","00:1c:c4:a6:96:28","osdc-ph3e27-hp3020-sw4.vmware.c","10.16.26.40","GigabitEthernet0/11"," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-8.vmware.com","vmnic2","1000","00:1c:c4:46:6d:2c","osdc-ph3e27-hp3020-sw3.vmware.c","10.16.26.39","GigabitEthernet0/3","10.16.0.1-10.16.63.254 10.16.0.1-10.16.127.254 0.0.0.1-255.255.255.254 10.16.12.1-10.16.13.254 ","20 67 702 12 "
"2011-11-21 03:04:20","osdc-ph3-vmg2-8.vmware.com","vmnic3","1000","00:1c:c4:46:6d:2d","osdc-ph3e27-hp3020-sw4.vmware.c","10.16.26.40","GigabitEthernet0/3","10.16.0.1-10.16.63.254 10.16.0.1-10.16.127.254 0.0.0.1-255.255.255.254 10.16.12.1-10.16.13.254 ","20 67 702 12 "
"2011-11-21 03:04:20","osdc-ph3-vmg2-8.vmware.com","vmnic4",,"00:1e:0b:92:d6:18",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-8.vmware.com","vmnic5",,"00:1e:0b:92:d6:19",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-8.vmware.com","vmnic6",,"00:1e:0b:92:d6:1a",,,," ",
"2011-11-21 03:04:20","osdc-ph3-vmg2-8.vmware.com","vmnic7",,"00:1e:0b:92:d6:1b",,,," ",
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-4.vmware.com","vmnic0","1000","00:1c:c4:45:0d:cc","osdc-ph3e14-hp3020-sw1.vmware.c","10.16.26.17","GigabitEthernet0/12"," ",
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-4.vmware.com","vmnic1","1000","00:1c:c4:45:0d:ca","osdc-ph3e14-hp3020-sw2.vmware.c","10.16.26.18","GigabitEthernet0/12"," ",
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-4.vmware.com","vmnic2","1000","00:1c:c4:17:43:d9","osdc-ph3e14-hp3020-sw1.vmware.c","10.16.26.17","GigabitEthernet0/4","10.16.0.1-10.16.127.254 10.16.0.1-10.16.31.254 0.0.0.1-255.255.255.254 ","67 20 702 "
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-4.vmware.com","vmnic3","1000","00:1c:c4:17:43:da","osdc-ph3e14-hp3020-sw2.vmware.c","10.16.26.18","GigabitEthernet0/4","10.16.0.1-10.16.127.254 10.16.0.1-10.16.31.254 0.0.0.1-255.255.255.254 ","67 20 702 "
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-4.vmware.com","vmnic4",,"00:1c:c4:45:c7:50",,,," ",
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-4.vmware.com","vmnic5",,"00:1c:c4:45:c7:52",,,," ",
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-5.vmware.com","vmnic0","1000","00:1c:c4:17:91:e8","osdc-ph3e14-hp3020-sw1.vmware.c","10.16.26.17","GigabitEthernet0/13"," ",
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-5.vmware.com","vmnic1","1000","00:1c:c4:17:91:ea","osdc-ph3e14-hp3020-sw2.vmware.c","10.16.26.18","GigabitEthernet0/13"," ",
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-5.vmware.com","vmnic2","1000","00:1b:78:df:75:43","osdc-ph3e14-hp3020-sw1.vmware.c","10.16.26.17","GigabitEthernet0/5","10.16.0.1-10.16.127.254 10.16.0.1-10.16.63.254 0.0.0.1-255.255.255.254 ","67 20 702 "
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-5.vmware.com","vmnic3","1000","00:1b:78:df:75:44","osdc-ph3e14-hp3020-sw2.vmware.c","10.16.26.18","GigabitEthernet0/5","10.16.0.1-10.16.127.254 10.16.0.1-10.16.63.254 0.0.0.1-255.255.255.254 ","67 20 702 "
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-6.vmware.com","vmnic0","1000","00:17:a4:77:00:14","osdc-ph3e14-hp3020-sw1.vmware.c","10.16.26.17","GigabitEthernet0/14"," ",
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-6.vmware.com","vmnic1","1000","00:17:a4:77:00:16","osdc-ph3e14-hp3020-sw2.vmware.c","10.16.26.18","GigabitEthernet0/14"," ",
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-6.vmware.com","vmnic2","1000","00:19:bb:3b:4b:89","osdc-ph3e14-hp3020-sw1.vmware.c","10.16.26.17","GigabitEthernet0/6","10.16.0.1-10.16.127.254 10.16.0.1-10.16.63.254 0.0.0.1-255.255.255.254 ","67 20 702 "
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-6.vmware.com","vmnic3","1000","00:19:bb:3b:4b:8a","osdc-ph3e14-hp3020-sw2.vmware.c","10.16.26.18","GigabitEthernet0/6","10.16.0.1-10.16.127.254 10.16.0.1-10.16.63.254 0.0.0.1-255.255.255.254 ","67 20 702 "
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-6.vmware.com","vmnic4",,"00:24:81:a4:2e:28",,,," ",
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-6.vmware.com","vmnic5",,"00:24:81:a4:2e:2a",,,," ",
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-1.vmware.com","vmnic0",,"00:1c:c4:17:61:c0",,,," ",
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-1.vmware.com","vmnic1","1000","00:1c:c4:17:61:c2","osdc-ph3e14-hp3020-sw2.vmware.c","10.16.26.18","GigabitEthernet0/9"," ",
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-1.vmware.com","vmnic2","1000","00:1c:c4:15:be:81","osdc-ph3e14-hp3020-sw1.vmware.c","10.16.26.17","GigabitEthernet0/1","10.16.45.1-10.16.45.254 0.0.0.1-255.255.255.254 10.16.16.1-10.16.23.254 ","67 702 20 "
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-1.vmware.com","vmnic3","1000","00:1c:c4:15:be:82","osdc-ph3e14-hp3020-sw2.vmware.c","10.16.26.18","GigabitEthernet0/1","10.16.45.1-10.16.45.254 0.0.0.1-255.255.255.254 10.16.16.1-10.16.23.254 ","67 702 20 "
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-2.vmware.com","vmnic0","1000","00:1c:c4:46:fd:2a","osdc-ph3e14-hp3020-sw1.vmware.c","10.16.26.17","GigabitEthernet0/10"," ",
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-2.vmware.com","vmnic1","1000","00:1c:c4:46:fd:2c","osdc-ph3e14-hp3020-sw2.vmware.c","10.16.26.18","GigabitEthernet0/10"," ",
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-2.vmware.com","vmnic2","1000","00:1c:c4:17:93:6f","osdc-ph3e14-hp3020-sw1.vmware.c","10.16.26.17","GigabitEthernet0/2","0.0.0.1-255.255.255.254 10.16.45.81-10.16.45.81 10.16.21.120-10.16.21.120 ","702 67 20 "
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-2.vmware.com","vmnic3","1000","00:1c:c4:17:93:70","osdc-ph3e14-hp3020-sw2.vmware.c","10.16.26.18","GigabitEthernet0/2","0.0.0.1-255.255.255.254 10.16.45.81-10.16.45.81 10.16.21.120-10.16.21.120 ","702 67 20 "
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-3.vmware.com","vmnic0","1000","00:1b:78:cf:17:ec","osdc-ph3e14-hp3020-sw1.vmware.c","10.16.26.17","GigabitEthernet0/11"," ",
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-3.vmware.com","vmnic1","1000","00:1b:78:cf:17:ea","osdc-ph3e14-hp3020-sw2.vmware.c","10.16.26.18","GigabitEthernet0/11"," ",
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-3.vmware.com","vmnic2","1000","00:1a:4b:ff:1a:c7","osdc-ph3e14-hp3020-sw1.vmware.c","10.16.26.17","GigabitEthernet0/3","10.16.0.1-10.16.127.254 0.0.0.1-255.255.255.254 10.16.21.120-10.16.21.120 ","67 702 20 "
"2011-11-21 03:04:20","osdc-ph3-wopsvmg1-3.vmware.com","vmnic3","1000","00:1a:4b:ff:1a:c8","osdc-ph3e14-hp3020-sw2.vmware.c","10.16.26.18","GigabitEthernet0/3","10.16.0.1-10.16.127.254 0.0.0.1-255.255.255.254 10.16.21.120-10.16.21.120 ","67 702 20 "
"2011-11-21 03:04:20","vnoc-esx1.vmware.com","vmnic0","100","00:14:22:75:a0:64",,,,"10.16.0.1-10.16.127.254 ","0 "
"2011-11-21 03:04:20","vnoc-esx1.vmware.com","vmnic1",,"00:0e:0c:9c:8a:62",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-3.vmware.com","vmnic0","5000","d4:85:64:c9:ae:28",,,,"10.128.152.1-10.128.152.127 ","3883 "
"2011-11-21 03:07:27","wdc-prod-vmg1-3.vmware.com","vmnic1","5000","d4:85:64:c9:ae:2c",,,,"10.128.152.1-10.128.152.127 ","3883 "
"2011-11-21 03:07:27","wdc-prod-vmg1-3.vmware.com","vmnic10","5000","d4:85:64:c9:ae:31",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-3.vmware.com","vmnic11","5000","d4:85:64:c9:ae:35",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-3.vmware.com","vmnic12",,"d4:85:64:c9:ae:32",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-3.vmware.com","vmnic13",,"d4:85:64:c9:ae:36",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-3.vmware.com","vmnic14",,"d4:85:64:c9:ae:33",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-3.vmware.com","vmnic15",,"d4:85:64:c9:ae:37",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-3.vmware.com","vmnic2","5000","d4:85:64:c9:ae:30",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-3.vmware.com","vmnic3","5000","d4:85:64:c9:ae:34",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-3.vmware.com","vmnic4","5000","d4:85:64:c9:ae:29",,,,"10.128.152.31-10.128.152.31 ","0 "
"2011-11-21 03:07:27","wdc-prod-vmg1-3.vmware.com","vmnic5","5000","d4:85:64:c9:ae:2d",,,,"10.128.152.31-10.128.152.31 ","0 "
"2011-11-21 03:07:27","wdc-prod-vmg1-3.vmware.com","vmnic6",,"d4:85:64:c9:ae:2a",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-3.vmware.com","vmnic7",,"d4:85:64:c9:ae:2e",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-3.vmware.com","vmnic8",,"d4:85:64:c9:ae:2b",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-3.vmware.com","vmnic9",,"d4:85:64:c9:ae:2f",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-4.vmware.com","vmnic0","5000","d4:85:64:69:dc:e6",,,,"10.128.152.1-10.128.152.127 ","3883 "
"2011-11-21 03:07:27","wdc-prod-vmg1-4.vmware.com","vmnic1","5000","d4:85:64:69:dc:ea",,,,"10.128.152.1-10.128.152.127 ","3883 "
"2011-11-21 03:07:27","wdc-prod-vmg1-4.vmware.com","vmnic10","5000","d4:85:64:69:dc:ef",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-4.vmware.com","vmnic11","5000","d4:85:64:69:dc:f3",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-4.vmware.com","vmnic12",,"d4:85:64:69:dc:f0",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-4.vmware.com","vmnic13",,"d4:85:64:69:dc:f4",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-4.vmware.com","vmnic14",,"d4:85:64:69:dc:f1",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-4.vmware.com","vmnic15",,"d4:85:64:69:dc:f5",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-4.vmware.com","vmnic2","5000","d4:85:64:69:dc:ee",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-4.vmware.com","vmnic3","5000","d4:85:64:69:dc:f2",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-4.vmware.com","vmnic4","5000","d4:85:64:69:dc:e7",,,,"10.128.152.31-10.128.152.31 ","0 "
"2011-11-21 03:07:27","wdc-prod-vmg1-4.vmware.com","vmnic5","5000","d4:85:64:69:dc:eb",,,,"10.128.152.31-10.128.152.31 ","0 "
"2011-11-21 03:07:27","wdc-prod-vmg1-4.vmware.com","vmnic6",,"d4:85:64:69:dc:e8",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-4.vmware.com","vmnic7",,"d4:85:64:69:dc:ec",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-4.vmware.com","vmnic8",,"d4:85:64:69:dc:e9",,,," ",
"2011-11-21 03:07:27","wdc-prod-vmg1-4.vmware.com","vmnic9",,"d4:85:64:69:dc:ed",,,," ",
"2011-11-21 03:07:27","wdc-t2prod1-1.vmware.com","vmnic0","1000","00:22:64:0e:89:4e","bc1-g05-c7000-s1.vmware.com","0.0.0.0","GigabitEthernet0/9"," ",
"2011-11-21 03:07:27","wdc-t2prod1-1.vmware.com","vmnic1","1000","00:22:64:0e:89:4c","bc1-g05-c7000-s2.vmware.com","0.0.0.0","GigabitEthernet0/9"," ",
"2011-11-21 03:07:27","wdc-t2prod1-1.vmware.com","vmnic2","1000","00:22:64:0e:bc:a8","bc1-g05-c7000-s1.vmware.com","0.0.0.0","GigabitEthernet0/1","10.128.152.1-10.128.152.127 ","3883 "
"2011-11-21 03:07:27","wdc-t2prod1-1.vmware.com","vmnic3","1000","00:22:64:0e:bc:a9","bc1-g05-c7000-s2.vmware.com","0.0.0.0","GigabitEthernet0/1","10.128.152.1-10.128.152.127 ","3883 "
"2011-11-21 03:07:27","wdc-t2prod1-1.vmware.com","vmnic4","1000","00:1f:29:6e:00:48",,,," ",
"2011-11-21 03:07:27","wdc-t2prod1-1.vmware.com","vmnic5","1000","00:1f:29:6e:00:49",,,," ",
"2011-11-21 03:07:27","wdc-t2prod1-1.vmware.com","vmnic6","1000","00:1f:29:6e:00:4a",,,," ",
"2011-11-21 03:07:27","wdc-t2prod1-1.vmware.com","vmnic7","1000","00:1f:29:6e:00:4b",,,," ",
"2011-11-21 03:07:27","wdc-t2prod1-2.vmware.com","vmnic0","1000","00:22:64:0e:89:16","bc1-g05-c7000-s1.vmware.com","0.0.0.0","GigabitEthernet0/10"," ",
"2011-11-21 03:07:27","wdc-t2prod1-2.vmware.com","vmnic1","1000","00:22:64:0e:89:18","bc1-g05-c7000-s2.vmware.com","0.0.0.0","GigabitEthernet0/10"," ",
"2011-11-21 03:07:27","wdc-t2prod1-2.vmware.com","vmnic2","1000","00:22:64:0e:bc:8a","bc1-g05-c7000-s1.vmware.com","0.0.0.0","GigabitEthernet0/2","10.128.152.1-10.128.152.127 ","3883 "
"2011-11-21 03:07:27","wdc-t2prod1-2.vmware.com","vmnic3","1000","00:22:64:0e:bc:8b","bc1-g05-c7000-s2.vmware.com","0.0.0.0","GigabitEthernet0/2","10.128.152.1-10.128.152.127 ","3883 "
"2011-11-21 03:07:27","wdc-t2prod1-2.vmware.com","vmnic4","1000","00:1f:29:6e:70:68",,,," ",
